Compétition,Nom équipe,Numéro de club,MailClub,Nom de club,Localité club,AdressePostale,Latitude,Longitude,Complément (club),Voie-rue (club),Lieu-dit (club),Code postal (club),Bureau distributeur (club),Libellé catégorie,Sous catégorie
U12 - Departemental,Tours Acp U 12,522955,522955@lcfoot.fr,ACP TOURS,TOURS,5/ 7 RUE PIERRE ET MARIE CURIE 37100 TOURS,,,,5/ 7 RUE PIERRE ET MARIE CURIE,,37100,TOURS,Libre / U13 - U12,U12 (- 12 ans)
Futsal Brassage,Tours Portugal 1,522955,522955@lcfoot.fr,ACP TOURS,TOURS,5/ 7 RUE PIERRE ET MARIE CURIE 37100 TOURS,,,,5/ 7 RUE PIERRE ET MARIE CURIE,,37100,TOURS,Futsal / Senior,Senior
Futsal Brassage,Amicale Educa 37 1,582086,582086@lcfoot.fr,AM. DES EDUCATEURS INDRE ET LOIRE,TOURS,2 AVENUE CAMILLE CHAUTEMPS 37000 TOURS,,,,2 AVENUE CAMILLE CHAUTEMPS,,37000,TOURS,Futsal / Senior,Senior
U13 - Masse Niveau 2,Tour.Ardente 1,522600,522600@lcfoot.fr,ARDENTE DE TOURS,TOURS,2 Bis Allée Alcuin 37200 TOURS,,,,2 Bis Allée Alcuin,,37200,TOURS,Libre / U13 - U12,U13 (- 13 ans)
U11 - Criterium Niveau 3,Tour.Ardente 1,522600,522600@lcfoot.fr,ARDENTE DE TOURS,TOURS,2 Bis Allée Alcuin 37200 TOURS,,,,2 Bis Allée Alcuin,,37200,TOURS,Libre / Football d'animation,U11 (- 11 ans)
D2 - Volkswagen Warsemann,Tours Deportivo Esp. 1,519004,519004@lcfoot.fr,C. DEPORTIVO ESPAGNOL TOURS,TOURS,1 RUE ST LIDOIRE 37000 TOURS,,,,1 RUE ST LIDOIRE,,37000,TOURS,Libre / Senior,Senior
Futsal Brassage,Apf France Handicap 1,2104,2104@lcfoot.fr,CLUB DISTRICT INDRE ET LOIRE,TOURS,"2, AVENUE CAMILLE CHAUTEMPS 37000 TOURS",,,,"2, AVENUE CAMILLE CHAUTEMPS",,37000,TOURS,Futsal / Senior,Senior
Féminines À 8,St Symphorien 1,520472,520472@lcfoot.fr,F.A. ST. SYMPHORIEN TOURS,TOURS,5 RUE BENJAMIN FRANKLIN 37100 TOURS,,,,5 RUE BENJAMIN FRANKLIN,,37100,TOURS,Libre / Senior F,Senior F
U11 - Criterium Niveau 1,St Symphorien 1,520472,520472@lcfoot.fr,F.A. ST. SYMPHORIEN TOURS,TOURS,5 RUE BENJAMIN FRANKLIN 37100 TOURS,,,,5 RUE BENJAMIN FRANKLIN,,37100,TOURS,Libre / Football d'animation,U11 (- 11 ans)
U11 Feminin,St Symphorien 1,520472,520472@lcfoot.fr,F.A. ST. SYMPHORIEN TOURS,TOURS,5 RUE BENJAMIN FRANKLIN 37100 TOURS,,,,5 RUE BENJAMIN FRANKLIN,,37100,TOURS,Libre / Football d'animation F,U11 F (- 11 ans F)
Féminines À 8,St Symphorien 2,520472,520472@lcfoot.fr,F.A. ST. SYMPHORIEN TOURS,TOURS,5 RUE BENJAMIN FRANKLIN 37100 TOURS,,,,5 RUE BENJAMIN FRANKLIN,,37100,TOURS,Libre / Senior F,Senior F
U11 - Criterium Niveau 2,St Symphorien 2,520472,520472@lcfoot.fr,F.A. ST. SYMPHORIEN TOURS,TOURS,5 RUE BENJAMIN FRANKLIN 37100 TOURS,,,,5 RUE BENJAMIN FRANKLIN,,37100,TOURS,Libre / Football d'animation,U11 (- 11 ans)
U15 - Brassage Elite,St Symphorien*Ent 2,520472,520472@lcfoot.fr,F.A. ST. SYMPHORIEN TOURS,TOURS,5 RUE BENJAMIN FRANKLIN 37100 TOURS,,,,5 RUE BENJAMIN FRANKLIN,,37100,TOURS,Libre / U15 - U14,U15 (- 15 ans)
Foot Loisir A 8 Brassage,St.Symphorien 1,520472,520472@lcfoot.fr,F.A. ST. SYMPHORIEN TOURS,TOURS,5 RUE BENJAMIN FRANKLIN 37100 TOURS,,,,5 RUE BENJAMIN FRANKLIN,,37100,TOURS,Foot Loisir / Foot Loisir,Foot Loisir
D3 - Adwork'S Interim,Tours St Symphorien 1,520472,520472@lcfoot.fr,F.A. ST. SYMPHORIEN TOURS,TOURS,5 RUE BENJAMIN FRANKLIN 37100 TOURS,,,,5 RUE BENJAMIN FRANKLIN,,37100,TOURS,Libre / Senior,Senior
U18 -  Brassage Elite,Tours St Symphorien 1,520472,520472@lcfoot.fr,F.A. ST. SYMPHORIEN TOURS,TOURS,5 RUE BENJAMIN FRANKLIN 37100 TOURS,,,,5 RUE BENJAMIN FRANKLIN,,37100,TOURS,Libre / U19 - U18,U19 (- 19 ans)
U15 R2,Tours St Symphorien 1,520472,520472@lcfoot.fr,F.A. ST. SYMPHORIEN TOURS,TOURS,5 RUE BENJAMIN FRANKLIN 37100 TOURS,,,,5 RUE BENJAMIN FRANKLIN,,37100,TOURS,Libre / U15 - U14,U15 (- 15 ans)
U13 - Brassage Elite,Tours St Symphorien 1,520472,520472@lcfoot.fr,F.A. ST. SYMPHORIEN TOURS,TOURS,5 RUE BENJAMIN FRANKLIN 37100 TOURS,,,,5 RUE BENJAMIN FRANKLIN,,37100,TOURS,Libre / U13 - U12,U13 (- 13 ans)
U13 Feminin A 8,Tours St Symphorien 1,520472,520472@lcfoot.fr,F.A. ST. SYMPHORIEN TOURS,TOURS,5 RUE BENJAMIN FRANKLIN 37100 TOURS,,,,5 RUE BENJAMIN FRANKLIN,,37100,TOURS,Libre / U13 F - U12 F,U13 F (- 13 ans F)
D4 - Adwork'S Interim,Tours St Symphorien 2,520472,520472@lcfoot.fr,F.A. ST. SYMPHORIEN TOURS,TOURS,5 RUE BENJAMIN FRANKLIN 37100 TOURS,,,,5 RUE BENJAMIN FRANKLIN,,37100,TOURS,Libre / Senior,Senior
U13 -  Masse Niveau 1,Tours St Symphorien 2,520472,520472@lcfoot.fr,F.A. ST. SYMPHORIEN TOURS,TOURS,5 RUE BENJAMIN FRANKLIN 37100 TOURS,,,,5 RUE BENJAMIN FRANKLIN,,37100,TOURS,Libre / U13 - U12,U13 (- 13 ans)
D2 - Volkswagen Warsemann,Tours Olympic 1,547480,547480@lcfoot.fr,O.C. DE TOURS,TOURS,12 RUE DU LIGET 37100 TOURS,,,,12 RUE DU LIGET,,37100,TOURS,Libre / Senior,Senior
D4 - Adwork'S Interim,Tours Olympic 2,547480,547480@lcfoot.fr,O.C. DE TOURS,TOURS,12 RUE DU LIGET 37100 TOURS,,,,12 RUE DU LIGET,,37100,TOURS,Libre / Senior,Senior
Critérium U13 Ligue,Tours 1,504917,504917@lcfoot.fr,TOURS F.C.,TOURS,2 rue jules Ladoumegue 37000 TOURS,,,TOURS FC,2 rue jules Ladoumegue,,37000,TOURS,Libre / U13 - U12,U13 (- 13 ans)
Regional 1,Tours Fc 1,504917,504917@lcfoot.fr,TOURS F.C.,TOURS,2 rue jules Ladoumegue 37000 TOURS,,,TOURS FC,2 rue jules Ladoumegue,,37000,TOURS,Libre / Senior,Senior
Regional 1 Feminin,Tours Fc 1,504917,504917@lcfoot.fr,TOURS F.C.,TOURS,2 rue jules Ladoumegue 37000 TOURS,,,TOURS FC,2 rue jules Ladoumegue,,37000,TOURS,Libre / Senior F,Senior F
Championnat National U19,Tours Fc 1,504917,504917@lcfoot.fr,TOURS F.C.,TOURS,2 rue jules Ladoumegue 37000 TOURS,,,TOURS FC,2 rue jules Ladoumegue,,37000,TOURS,Libre / U19 - U18,U19 (- 19 ans)
U18 R1 Feminin,Tours Fc 1,504917,504917@lcfoot.fr,TOURS F.C.,TOURS,2 rue jules Ladoumegue 37000 TOURS,,,TOURS FC,2 rue jules Ladoumegue,,37000,TOURS,Libre / U18 F - U17 F - U16 F,U18 F (- 18 ans F)
Championnat National  U17,Tours Fc 1,504917,504917@lcfoot.fr,TOURS F.C.,TOURS,2 rue jules Ladoumegue 37000 TOURS,,,TOURS FC,2 rue jules Ladoumegue,,37000,TOURS,Libre / U17 - U16,U17 (- 17 ans)
U15 R1,Tours Fc 1,504917,504917@lcfoot.fr,TOURS F.C.,TOURS,2 rue jules Ladoumegue 37000 TOURS,,,TOURS FC,2 rue jules Ladoumegue,,37000,TOURS,Libre / U15 - U14,U15 (- 15 ans)
U15 R1 Feminin,Tours Fc 1,504917,504917@lcfoot.fr,TOURS F.C.,TOURS,2 rue jules Ladoumegue 37000 TOURS,,,TOURS FC,2 rue jules Ladoumegue,,37000,TOURS,Libre / U15 F - U14 F,U15 F (- 15 ans F)
U11 - Criterium Niveau 1,Tours Fc 1,504917,504917@lcfoot.fr,TOURS F.C.,TOURS,2 rue jules Ladoumegue 37000 TOURS,,,TOURS FC,2 rue jules Ladoumegue,,37000,TOURS,Libre / Football d'animation,U11 (- 11 ans)
U11 Feminin,Tours Fc 1,504917,504917@lcfoot.fr,TOURS F.C.,TOURS,2 rue jules Ladoumegue 37000 TOURS,,,TOURS FC,2 rue jules Ladoumegue,,37000,TOURS,Libre / Football d'animation F,U11 F (- 11 ans F)
U14 R1,Tours Fc 14,504917,504917@lcfoot.fr,TOURS F.C.,TOURS,2 rue jules Ladoumegue 37000 TOURS,,,TOURS FC,2 rue jules Ladoumegue,,37000,TOURS,Libre / U15 - U14,U14 (- 14 ans)
U18 R1,Tours Fc 18,504917,504917@lcfoot.fr,TOURS F.C.,TOURS,2 rue jules Ladoumegue 37000 TOURS,,,TOURS FC,2 rue jules Ladoumegue,,37000,TOURS,Libre / U19 - U18,U18 (- 18 ans)
Regional 2,Tours Fc 2,504917,504917@lcfoot.fr,TOURS F.C.,TOURS,2 rue jules Ladoumegue 37000 TOURS,,,TOURS FC,2 rue jules Ladoumegue,,37000,TOURS,Libre / Senior,Senior
Regional 2 Feminin,Tours Fc 2,504917,504917@lcfoot.fr,TOURS F.C.,TOURS,2 rue jules Ladoumegue 37000 TOURS,,,TOURS FC,2 rue jules Ladoumegue,,37000,TOURS,Libre / Senior F,Senior F
U13 - Brassage Elite,Tours Fc 2,504917,504917@lcfoot.fr,TOURS F.C.,TOURS,2 rue jules Ladoumegue 37000 TOURS,,,TOURS FC,2 rue jules Ladoumegue,,37000,TOURS,Libre / U13 - U12,U13 (- 13 ans)
U11 - Criterium Niveau 2,Tours Fc 2,504917,504917@lcfoot.fr,TOURS F.C.,TOURS,2 rue jules Ladoumegue 37000 TOURS,,,TOURS FC,2 rue jules Ladoumegue,,37000,TOURS,Libre / Football d'animation,U11 (- 11 ans)
U13 - Masse Niveau 2,Tours Fc Feminine 3,504917,504917@lcfoot.fr,TOURS F.C.,TOURS,2 rue jules Ladoumegue 37000 TOURS,,,TOURS FC,2 rue jules Ladoumegue,,37000,TOURS,Libre / U13 - U12,U13 (- 13 ans)
U12 - Departemental,Tours Fc U 12,504917,504917@lcfoot.fr,TOURS F.C.,TOURS,2 rue jules Ladoumegue 37000 TOURS,,,TOURS FC,2 rue jules Ladoumegue,,37000,TOURS,Libre / U13 - U12,U12 (- 12 ans)
U11 - Criterium Niveau 1,Tours Fc U10 3,504917,504917@lcfoot.fr,TOURS F.C.,TOURS,2 rue jules Ladoumegue 37000 TOURS,,,TOURS FC,2 rue jules Ladoumegue,,37000,TOURS,Libre / Football d'animation,U11 (- 11 ans)
U11 - Criterium Niveau 2,Tours Fc U10 4,504917,504917@lcfoot.fr,TOURS F.C.,TOURS,2 rue jules Ladoumegue 37000 TOURS,,,TOURS FC,2 rue jules Ladoumegue,,37000,TOURS,Libre / Football d'animation,U11 (- 11 ans)
D4 - Adwork'S Interim,Tours Turk F 1,546919,546919@lcfoot.fr,TOURS TURK FUTBOL KULUBU,TOURS,26 RUE NICOLAS POUSSIN 37000 TOURS,,,,26 RUE NICOLAS POUSSIN,,37000,TOURS,Libre / Senior,Senior
Ch.D4/D5 - R2 Energie Eclairer,Tours Turk F 1,546919,546919@lcfoot.fr,TOURS TURK FUTBOL KULUBU,TOURS,26 RUE NICOLAS POUSSIN 37000 TOURS,,,,26 RUE NICOLAS POUSSIN,,37000,TOURS,Libre / Senior,Senior
D1 - Volkswagen Warsemann,Vallee Verte 1,551127,551127@lcfoot.fr,E.S. DE LA VALLEE VERTE,TRUYES,1 RUE DU STADE 37320 TRUYES,,,,1 RUE DU STADE,,37320,TRUYES,Libre / Senior,Senior
U18 -  Brassage Elite,Vallee Verte 1,551127,551127@lcfoot.fr,E.S. DE LA VALLEE VERTE,TRUYES,1 RUE DU STADE 37320 TRUYES,,,,1 RUE DU STADE,,37320,TRUYES,Libre / U19 - U18,U18 (- 18 ans)
U15 - Brassage Masse,Vallee Verte 1,551127,551127@lcfoot.fr,E.S. DE LA VALLEE VERTE,TRUYES,1 RUE DU STADE 37320 TRUYES,,,,1 RUE DU STADE,,37320,TRUYES,Libre / U15 - U14,U15 (- 15 ans)
U13 - Masse Niveau 2,Vallee Verte 1,551127,551127@lcfoot.fr,E.S. DE LA VALLEE VERTE,TRUYES,1 RUE DU STADE 37320 TRUYES,,,,1 RUE DU STADE,,37320,TRUYES,Libre / U13 - U12,U13 (- 13 ans)
Futsal Brassage,Vallee Verte 1,551127,551127@lcfoot.fr,E.S. DE LA VALLEE VERTE,TRUYES,1 RUE DU STADE 37320 TRUYES,,,,1 RUE DU STADE,,37320,TRUYES,Futsal / Senior,Senior
U11 - Criterium Niveau 2,Vallee Verte 1,551127,551127@lcfoot.fr,E.S. DE LA VALLEE VERTE,TRUYES,1 RUE DU STADE 37320 TRUYES,,,,1 RUE DU STADE,,37320,TRUYES,Libre / Football d'animation,U11 (- 11 ans)
D2 - Volkswagen Warsemann,Vallee Verte 2,551127,551127@lcfoot.fr,E.S. DE LA VALLEE VERTE,TRUYES,1 RUE DU STADE 37320 TRUYES,,,,1 RUE DU STADE,,37320,TRUYES,Libre / Senior,Senior
Futsal Brassage,Vallee Verte 2,551127,551127@lcfoot.fr,E.S. DE LA VALLEE VERTE,TRUYES,1 RUE DU STADE 37320 TRUYES,,,,1 RUE DU STADE,,37320,TRUYES,Futsal / Senior,Senior
U11 - Criterium Niveau 3,Vallee Verte 2,551127,551127@lcfoot.fr,E.S. DE LA VALLEE VERTE,TRUYES,1 RUE DU STADE 37320 TRUYES,,,,1 RUE DU STADE,,37320,TRUYES,Libre / Football d'animation,U11 (- 11 ans)
D4 - Adwork'S Interim,Vallee Verte 3,551127,551127@lcfoot.fr,E.S. DE LA VALLEE VERTE,TRUYES,1 RUE DU STADE 37320 TRUYES,,,,1 RUE DU STADE,,37320,TRUYES,Libre / Senior,Senior
U12 - Departemental,Vallee Verte U 12,551127,551127@lcfoot.fr,E.S. DE LA VALLEE VERTE,TRUYES,1 RUE DU STADE 37320 TRUYES,,,,1 RUE DU STADE,,37320,TRUYES,Libre / U13 - U12,U12 (- 12 ans)
D3 - Adwork'S Interim,Veigne Cst 1,518549,518549@lcfoot.fr,C.S. TOURANGEAU VEIGNE,VEIGNE,18 rue de La Croix Saint Paul 37250 VEIGNE,,,STADE GEORGES DEZE,18 rue de La Croix Saint Paul,,37250,VEIGNE,Libre / Senior,Senior
Féminines À 8,Veigne Cst 1,518549,518549@lcfoot.fr,C.S. TOURANGEAU VEIGNE,VEIGNE,18 rue de La Croix Saint Paul 37250 VEIGNE,,,STADE GEORGES DEZE,18 rue de La Croix Saint Paul,,37250,VEIGNE,Libre / Senior F,Senior F
U15 Feminin / Foot A 8,Veigne Cst 1,518549,518549@lcfoot.fr,C.S. TOURANGEAU VEIGNE,VEIGNE,18 rue de La Croix Saint Paul 37250 VEIGNE,,,STADE GEORGES DEZE,18 rue de La Croix Saint Paul,,37250,VEIGNE,Libre / U15 F - U14 F,U15 F (- 15 ans F)
U13 -  Masse Niveau 1,Veigne Cst 1,518549,518549@lcfoot.fr,C.S. TOURANGEAU VEIGNE,VEIGNE,18 rue de La Croix Saint Paul 37250 VEIGNE,,,STADE GEORGES DEZE,18 rue de La Croix Saint Paul,,37250,VEIGNE,Libre / U13 - U12,U13 (- 13 ans)
U13 Feminin A 8,Veigne Cst 1,518549,518549@lcfoot.fr,C.S. TOURANGEAU VEIGNE,VEIGNE,18 rue de La Croix Saint Paul 37250 VEIGNE,,,STADE GEORGES DEZE,18 rue de La Croix Saint Paul,,37250,VEIGNE,Libre / U13 F - U12 F,U13 F (- 13 ans F)
U11 - Criterium Niveau 2,Veigne Cst 1,518549,518549@lcfoot.fr,C.S. TOURANGEAU VEIGNE,VEIGNE,18 rue de La Croix Saint Paul 37250 VEIGNE,,,STADE GEORGES DEZE,18 rue de La Croix Saint Paul,,37250,VEIGNE,Libre / Football d'animation,U11 (- 11 ans)
U11 Feminin,Veigne Cst 1,518549,518549@lcfoot.fr,C.S. TOURANGEAU VEIGNE,VEIGNE,18 rue de La Croix Saint Paul 37250 VEIGNE,,,STADE GEORGES DEZE,18 rue de La Croix Saint Paul,,37250,VEIGNE,Libre / Football d'animation F,U11 F (- 11 ans F)
D4 - Adwork'S Interim,Veigne Cst 2,518549,518549@lcfoot.fr,C.S. TOURANGEAU VEIGNE,VEIGNE,18 rue de La Croix Saint Paul 37250 VEIGNE,,,STADE GEORGES DEZE,18 rue de La Croix Saint Paul,,37250,VEIGNE,Libre / Senior,Senior
U13 - Masse Niveau 2,Veigne Cst 2,518549,518549@lcfoot.fr,C.S. TOURANGEAU VEIGNE,VEIGNE,18 rue de La Croix Saint Paul 37250 VEIGNE,,,STADE GEORGES DEZE,18 rue de La Croix Saint Paul,,37250,VEIGNE,Libre / U13 - U12,U13 (- 13 ans)
U11 - Criterium Niveau 3,Veigne Cst 2,518549,518549@lcfoot.fr,C.S. TOURANGEAU VEIGNE,VEIGNE,18 rue de La Croix Saint Paul 37250 VEIGNE,,,STADE GEORGES DEZE,18 rue de La Croix Saint Paul,,37250,VEIGNE,Libre / Football d'animation,U11 (- 11 ans)
U15 - Brassage Masse,Veigne*Ent 1,518549,518549@lcfoot.fr,C.S. TOURANGEAU VEIGNE,VEIGNE,18 rue de La Croix Saint Paul 37250 VEIGNE,,,STADE GEORGES DEZE,18 rue de La Croix Saint Paul,,37250,VEIGNE,Libre / U15 - U14,U15 (- 15 ans)
U14 R2,F.C. Veretz-Azay 1,582552,582552@lcfoot.fr,F.C. VERETZ-AZAY-LARCAY,VERETZ,39 avenue de la Guérinière 37270 VERETZ,,,,39 avenue de la Guérinière,,37270,VERETZ,Libre / U15 - U14,U14 (- 14 ans)
U15 Feminin / Foot A 8,Veretz Azay Larc*Ent 1,582552,582552@lcfoot.fr,F.C. VERETZ-AZAY-LARCAY,VERETZ,39 avenue de la Guérinière 37270 VERETZ,,,,39 avenue de la Guérinière,,37270,VERETZ,Libre / U15 F - U14 F,U15 F (- 15 ans F)
D2 - Volkswagen Warsemann,Veretz Azay Larcay 1,582552,582552@lcfoot.fr,F.C. VERETZ-AZAY-LARCAY,VERETZ,39 avenue de la Guérinière 37270 VERETZ,,,,39 avenue de la Guérinière,,37270,VERETZ,Libre / Senior,Senior
Regional 3 Feminin,Veretz Azay Larcay 1,582552,582552@lcfoot.fr,F.C. VERETZ-AZAY-LARCAY,VERETZ,39 avenue de la Guérinière 37270 VERETZ,,,,39 avenue de la Guérinière,,37270,VERETZ,Libre / Senior F,Senior F
U17 - Brassage Pavoifetes,Veretz Azay Larcay 1,582552,582552@lcfoot.fr,F.C. VERETZ-AZAY-LARCAY,VERETZ,39 avenue de la Guérinière 37270 VERETZ,,,,39 avenue de la Guérinière,,37270,VERETZ,Libre / U17 - U16,U17 (- 17 ans)
U13 -  Masse Niveau 1,Veretz Azay Larcay 1,582552,582552@lcfoot.fr,F.C. VERETZ-AZAY-LARCAY,VERETZ,39 avenue de la Guérinière 37270 VERETZ,,,,39 avenue de la Guérinière,,37270,VERETZ,Libre / U13 - U12,U13 (- 13 ans)
U11 - Criterium Niveau 1,Veretz Azay Larcay 1,582552,582552@lcfoot.fr,F.C. VERETZ-AZAY-LARCAY,VERETZ,39 avenue de la Guérinière 37270 VERETZ,,,,39 avenue de la Guérinière,,37270,VERETZ,Libre / Football d'animation,U11 (- 11 ans)
D3 - Adwork'S Interim,Veretz Azay Larcay 2,582552,582552@lcfoot.fr,F.C. VERETZ-AZAY-LARCAY,VERETZ,39 avenue de la Guérinière 37270 VERETZ,,,,39 avenue de la Guérinière,,37270,VERETZ,Libre / Senior,Senior
U13 - Masse Niveau 2,Veretz Azay Larcay 2,582552,582552@lcfoot.fr,F.C. VERETZ-AZAY-LARCAY,VERETZ,39 avenue de la Guérinière 37270 VERETZ,,,,39 avenue de la Guérinière,,37270,VERETZ,Libre / U13 - U12,U13 (- 13 ans)
U11 - Criterium Niveau 3,Veretz Azay Larcay 2,582552,582552@lcfoot.fr,F.C. VERETZ-AZAY-LARCAY,VERETZ,39 avenue de la Guérinière 37270 VERETZ,,,,39 avenue de la Guérinière,,37270,VERETZ,Libre / Football d'animation,U11 (- 11 ans)
D4 - Adwork'S Interim,Veretz Azay Larcay 3,582552,582552@lcfoot.fr,F.C. VERETZ-AZAY-LARCAY,VERETZ,39 avenue de la Guérinière 37270 VERETZ,,,,39 avenue de la Guérinière,,37270,VERETZ,Libre / Senior,Senior
Ch.D4/D5 - R2 Energie Eclairer,Veretz Azay Larcay 3,582552,582552@lcfoot.fr,F.C. VERETZ-AZAY-LARCAY,VERETZ,39 avenue de la Guérinière 37270 VERETZ,,,,39 avenue de la Guérinière,,37270,VERETZ,Libre / Senior,Senior
D5 - Adwork'S Interim,Veretz Azay Larcay 4,582552,582552@lcfoot.fr,F.C. VERETZ-AZAY-LARCAY,VERETZ,39 avenue de la Guérinière 37270 VERETZ,,,,39 avenue de la Guérinière,,37270,VERETZ,Libre / Senior,Senior
Ch.D4/D5 - R2 Energie Eclairer,Veretz Azay Larcay 4,582552,582552@lcfoot.fr,F.C. VERETZ-AZAY-LARCAY,VERETZ,39 avenue de la Guérinière 37270 VERETZ,,,,39 avenue de la Guérinière,,37270,VERETZ,Libre / Senior,Senior
D5 - Adwork'S Interim,Villaines Les Rocher 1,560782,560782@lcfoot.fr,ETOILE SPORTIVE DE VILLAINES LES ROCHERS,VILLAINES LES ROCHERS, 37190 VILLAINES LES ROCHERS,,,Mairie,,,37190,VILLAINES LES ROCHERS,Libre / Senior,Senior
Ch.D4/D5 - R2 Energie Eclairer,Villaines Les Rocher 1,560782,560782@lcfoot.fr,ETOILE SPORTIVE DE VILLAINES LES ROCHERS,VILLAINES LES ROCHERS, 37190 VILLAINES LES ROCHERS,,,Mairie,,,37190,VILLAINES LES ROCHERS,Libre / Senior,Senior
U17 - Brassage Pavoifetes,Ville A.Dames (La) 1,529944,529944@lcfoot.fr,ET.S. LA VILLE AUX DAMES,VILLE AUX DAMES (LA), 37700 LA VILLE AUX DAMES,,,MAIRIE DE LA VILLE AUX DAMES,,,37700,LA VILLE AUX DAMES,Libre / U17 - U16,U17 (- 17 ans)
Regional 3,Ville Aux Dames (La) 1,529944,529944@lcfoot.fr,ET.S. LA VILLE AUX DAMES,VILLE AUX DAMES (LA), 37700 LA VILLE AUX DAMES,,,MAIRIE DE LA VILLE AUX DAMES,,,37700,LA VILLE AUX DAMES,Libre / Senior,Senior
U13 -  Masse Niveau 1,Ville Aux Dames (La) 1,529944,529944@lcfoot.fr,ET.S. LA VILLE AUX DAMES,VILLE AUX DAMES (LA), 37700 LA VILLE AUX DAMES,,,MAIRIE DE LA VILLE AUX DAMES,,,37700,LA VILLE AUX DAMES,Libre / U13 - U12,U13 (- 13 ans)
D2 - Volkswagen Warsemann,Ville Aux Dames (La) 2,529944,529944@lcfoot.fr,ET.S. LA VILLE AUX DAMES,VILLE AUX DAMES (LA), 37700 LA VILLE AUX DAMES,,,MAIRIE DE LA VILLE AUX DAMES,,,37700,LA VILLE AUX DAMES,Libre / Senior,Senior
D4 - Adwork'S Interim,Ville Aux Dames (La) 3,529944,529944@lcfoot.fr,ET.S. LA VILLE AUX DAMES,VILLE AUX DAMES (LA), 37700 LA VILLE AUX DAMES,,,MAIRIE DE LA VILLE AUX DAMES,,,37700,LA VILLE AUX DAMES,Libre / Senior,Senior
Ch.D4/D5 - R2 Energie Eclairer,Ville Aux Dames (La) 3,529944,529944@lcfoot.fr,ET.S. LA VILLE AUX DAMES,VILLE AUX DAMES (LA), 37700 LA VILLE AUX DAMES,,,MAIRIE DE LA VILLE AUX DAMES,,,37700,LA VILLE AUX DAMES,Libre / Senior,Senior
U15 - Brassage Masse,Ville Aux Dames*Ent 1,529944,529944@lcfoot.fr,ET.S. LA VILLE AUX DAMES,VILLE AUX DAMES (LA), 37700 LA VILLE AUX DAMES,,,MAIRIE DE LA VILLE AUX DAMES,,,37700,LA VILLE AUX DAMES,Libre / U15 - U14,U15 (- 15 ans)
D2 - Volkswagen Warsemann,Villedomer As 1,512577,512577@lcfoot.fr,A.S. DE VILLEDOMER,VILLEDOMER,Place des Martyrs de la Résistan 37110 VILLEDOMER,,,MAIRIE,Place des Martyrs de la Résistan,,37110,VILLEDOMER,Libre / Senior,Senior
Féminines À 8,Villedomer As 1,512577,512577@lcfoot.fr,A.S. DE VILLEDOMER,VILLEDOMER,Place des Martyrs de la Résistan 37110 VILLEDOMER,,,MAIRIE,Place des Martyrs de la Résistan,,37110,VILLEDOMER,Libre / Senior F,Senior F
U15 - Brassage Masse,Villedomer As 1,512577,512577@lcfoot.fr,A.S. DE VILLEDOMER,VILLEDOMER,Place des Martyrs de la Résistan 37110 VILLEDOMER,,,MAIRIE,Place des Martyrs de la Résistan,,37110,VILLEDOMER,Libre / U15 - U14,U15 (- 15 ans)
U13 - Masse Niveau 2,Villedomer As 1,512577,512577@lcfoot.fr,A.S. DE VILLEDOMER,VILLEDOMER,Place des Martyrs de la Résistan 37110 VILLEDOMER,,,MAIRIE,Place des Martyrs de la Résistan,,37110,VILLEDOMER,Libre / U13 - U12,U13 (- 13 ans)
U11 - Criterium Niveau 3,Villedomer As 1,512577,512577@lcfoot.fr,A.S. DE VILLEDOMER,VILLEDOMER,Place des Martyrs de la Résistan 37110 VILLEDOMER,,,MAIRIE,Place des Martyrs de la Résistan,,37110,VILLEDOMER,Libre / Football d'animation,U11 (- 11 ans)
D4 - Adwork'S Interim,Villedomer As 2,512577,512577@lcfoot.fr,A.S. DE VILLEDOMER,VILLEDOMER,Place des Martyrs de la Résistan 37110 VILLEDOMER,,,MAIRIE,Place des Martyrs de la Résistan,,37110,VILLEDOMER,Libre / Senior,Senior
D3 - Adwork'S Interim,Villeperdue Sc 1,529266,529266@lcfoot.fr,SP.C. VILLEPERDUE,VILLEPERDUE,70 RUE DU CARROI DU VIGNAU 37260 VILLEPERDUE,,,,70 RUE DU CARROI DU VIGNAU,,37260,VILLEPERDUE,Libre / Senior,Senior
D4 - Adwork'S Interim,Villeperdue Sc 2,529266,529266@lcfoot.fr,SP.C. VILLEPERDUE,VILLEPERDUE,70 RUE DU CARROI DU VIGNAU 37260 VILLEPERDUE,,,,70 RUE DU CARROI DU VIGNAU,,37260,VILLEPERDUE,Libre / Senior,Senior
Ch.D4/D5 - R2 Energie Eclairer,Villeperdue Sc 2,529266,529266@lcfoot.fr,SP.C. VILLEPERDUE,VILLEPERDUE,70 RUE DU CARROI DU VIGNAU 37260 VILLEPERDUE,,,,70 RUE DU CARROI DU VIGNAU,,37260,VILLEPERDUE,Libre / Senior,Senior
U11 - Criterium Niveau 3,Villiers Au Boui*Ent 1,512278,512278@lcfoot.fr,AM.S. VILLIERS AU BOUIN,VILLIERS AU BOUIN, 37330 VILLIERS AU BOUIN,,,MAIRIE,,,37330,VILLIERS AU BOUIN,Libre / Football d'animation,U11 (- 11 ans)
